053.07.0, taa kih mai;n jaanuu;n kih hai us kii rasaa))ii vaa;n talak,G1
053.07.1, mujh ko detaa hai payaam-e va((dah-e diidaar-e dost,G1
053.08.0, jab kih mai;n kartaa huu;n apnaa shikvah-e .zu((f-e dimaa;g,G1
053.08.1, sar kare hai vuh ;hadii;s-e zulf-e ((anbar-baar-e dost,G1
053.09.0, chupke chupke mujh ko rote dekh paataa hai agar,G1
053.09.1, ha;ns ke kartaa hai bayaan-e sho;xii-e guftaar-e dost,G1
053.10.0, mihrbaaniihaa-e dushman kii shikaayat kiijiye,G1
053.10.1, taa bayaa;n kiije sipaas-e la;z;zat-e aazaar-e dost,G1
053.11.0, yih ;gazal apnii mujhe jii se pasand aatii hai aap,G1
053.11.1, hai radiif-e shi((r me;n ;gaalib z bas takraar-e dost,G1
054.01.0, gulshan me;n band-o-bast bah rang-e digar hai aaj,G3
054.01.1, qumrii kaa :tauq ;halqah-e bairuun-e dar hai aaj,G3
054.02.0, aataa hai ek paarah-e dil har fi;gaa;n ke saath,G3
054.02.1, taar-e nafas kamand-e shikaar-e a;sar hai aaj,G3
054.03.0, ay ((aafiyat kinaarah kar ay inti:zaam chal,G3
054.03.1, sailaab-e giryah dar-pa-e diivaar-o-dar hai aaj,G3
055.01.0, lo ham marii.z-e ((ishq ke biimaar-daar hai;n,G3
055.01.1, achchhaa agar nah ho to masii;haa kaa kyaa ((ilaaj,G3
056.01.0, nafas nah anjuman-e aarzuu se baahar khe;nch,G9
056.01.1, agar sharaab nahii;n inti:zaar-e saa;gar khe;nch,G9
056.02.0, kamaal-e garmii-e sa((ii-e talaash-e diid nah puuchh,G9
056.02.1, bah rang-e ;xaar mire aa))ine se jauhar khe;nch,G9
056.03.0, tujhe bahaanah-e raa;hat hai inti:zaar ay dil,G9
056.03.1, kiyaa hai kis ne ishaarah kih naaz-e bistar khe;nch,G9
056.04.0, tirii :taraf hai bah ;hasrat na:zaarah-e nargis,G9
056.04.1, bah korii-e dil-o-chashm-e raqiib saa;gar khe;nch,G9
056.05.0, bah niim-;gamzah adaa kar ;haq-e vadii((at-e naaz,G9
056.05.1, niyaam-e pardah-e za;xm-e jigar se ;xanjar khe;nch,G9
056.06.0, mire qada;h me;n hai .sahbaa-e aatish-e pinhaa;n,G9
056.06.1, bah ruu-e sufrah kabaab-e dil-e samandar khe;nch,G9
057.01.0, ;husn ;gamze kii kashaakash se chhu;taa mere ba((d,G5
057.01.1, baare aaraam se hai;n ahl-e jafaa mere ba((d,G5
057.02.0, man.sab-e sheftagii ke ko))ii qaabil nah rahaa,G5
057.02.1, hu))ii ma((zuulii-e andaaz-o-adaa mere ba((d,G5
057.03.0, sham((a bujhtii hai to us me;n se dhuvaa;n u;thtaa hai,G5
057.03.1, shu((lah-e ((ishq siyah-posh hu))aa mere ba((d,G5
057.04.0, ;xuu;n hai dil ;xaak me;n a;hvaal-e butaa;n par ya((nii,G5
057.04.1, un ke naa;xun hu))e mu;htaaj-e ;hinaa mere ba((d,G5
057.05.0, dar-;xvur-e ((ar.z nahii;n jauhar-e bedaad ko jaa,G5
057.05.1, nigah-e naaz hai surme se ;xafaa mere ba((d,G5
057.06.0, hai junuu;n ahl-e junuu;n ke liye aa;gosh-e vidaa((,G5
057.06.1, chaak hotaa hai garebaa;n se judaa mere ba((d,G5
057.07.0, kaun hotaa hai ;hariif-e mai-e mard-afgan-e ((ishq,G5
057.07.1, hai mukarrar lab-e saaqii me;n .salaa mere ba((d,G5
057.08.0, ;gam se martaa huu;n kih itnaa nahii;n dunyaa me;n ko))ii,G5
057.08.1, kih kare ta((ziyat-e mihr-o-vafaa mere ba((d,G5
057.09.0, aa))e hai bekasii-e ((ishq pah ronaa ;gaalib,G5
057.09.1, kis ke ghar jaa))egaa sailaab-e balaa mere ba((d,G5
058.01.0, balaa se hai;n jo yih pesh-e na:zar dar-o-diivaar,G9
058.01.1, nigaah-e shauq ko hai;n baal-o-par dar-o-diivaar,G9
058.02.0, vufuur-e ashk ne kaashaane kaa kiyaa yih rang,G9
058.02.1, kih ho ga))e mire diivaar-o-dar dar-o-diivaar,G9
058.03.0, nahii;n hai saayah kih sun kar naved-e maqdam-e yaar,G9
058.03.1, ga))e hai;n chand qadam peshtar dar-o-diivaar,G9
058.04.0, hu))ii hai kis qadar arzaanii-e mai-e jalvah,G9
058.04.1, kih mast hai tire kuuche me;n har dar-o-diivaar,G9
058.05.0, jo hai tujhe sar-e saudaa-e inti:zaar to aa,G9
058.05.1, kih hai;n dukaan-e mataa((-e na:zar dar-o-diivaar,G9
058.06.0, hujuum-e giryah kaa saamaan kab kiyaa mai;n ne,G9
058.06.1, kih gir pa;re nah mire paa;nv par dar-o-diivaar,G9
058.07.0, vuh aa rahaa mire ham-saaye me;n to saaye se,G9
058.07.1, hu))e fidaa dar-o-diivaar par dar-o-diivaar,G9
058.08.0, na:zar me;n kha;tke hai bin tere ghar kii aabaadii,G9
058.08.1, hameshah rote hai;n ham dekh kar dar-o-diivaar,G9
058.09.0, nah puuchh be-;xvudii-e ((aish-e maqdam-e sailaab,G9
058.09.1, kih naachte hai;n pa;re sar bah sar dar-o-diivaar,G9
058.10.0, nah kah kisii se kih ;gaalib nahii;n zamaane me;n,G9
058.10.1, ;hariif-e raaz-e mu;habbat magar dar-o-diivaar,G9
059.01.0, ghar jab banaa liyaa tire dar par kahe ba;gair,G3
059.01.1, jaanegaa ab bhii tuu nah miraa ghar kahe ba;gair,G3
059.02.0, kahte hai;n jab rahii nah mujhe :taaqat-e su;xan,G3
059.02.1, jaanuu;n kisii ke dil kii mai;n kyuu;nkar kahe ba;gair,G3
059.03.0, kaam us se aa pa;raa hai kih jis kaa jahaan me;n,G3
059.03.1, leve nah ko))ii naam sitamgar kahe ba;gair,G3
059.04.0, jii me;n hii kuchh nahii;n hai hamaare vagarnah ham,G3
059.04.1, sar jaa))e yaa rahe nah rahe;n par kahe ba;gair,G3
059.05.0, chho;ruu;ngaa mai;n nah us but-e kaafir kaa puujnaa,G3
059.05.1, chho;re nah ;xalq go mujhe kaafir kahe ba;gair,G3
059.06.0, maq.sad hai naaz-o-;gamzah vale guftaguu me;n kaam,G3
059.06.1, chaltaa nahii;n hai dashnah-o-;xanjar kahe ba;gair,G3
059.07.0, har-chand ho mushaahadah-e ;haq kii guftaguu,G3
059.07.1, bantii nahii;n hai baadah-o-saa;gar kahe ba;gair,G3
059.08.0, bahraa huu;n mai;n to chaahiye duunaa ho iltifaat,G3
059.08.1, suntaa nahii;n huu;n baat mukarrar kahe ba;gair,G3
059.09.0, ;gaalib nah kar ;hu.zuur me;n tuu baar baar ((ar.z,G3
059.09.1, :zaahir hai teraa ;haal sab un par kahe ba;gair,G3
060.01.0, kyuu;n jal gayaa nah taab-e ru;x-e yaar dekh kar,G3
060.01.1, jaltaa huu;n apnii :taaqat-e diidaar dekh kar,G3
060.02.0, aatish-parast kahte hai;n ahl-e jahaa;n mujhe,G3
060.02.1, sar-garm-e naalah'haa-e sharar-baar dekh kar,G3
060.03.0, kyaa aabruu-e ((ishq jahaa;n ((aam ho jafaa,G3
060.03.1, ruktaa huu;n tum ko be-sabab aazaar dekh kar,G3
060.04.0, aataa hai mere qatl ko par josh-e rashk se,G3
060.04.1, martaa huu;n us ke haath me;n talvaar dekh kar,G3
060.05.0, ;saabit hu))aa hai gardan-e miinaa pah ;xuun-e ;xalq,G3
060.05.1, larze hai mauj-e mai tirii raftaar dekh kar,G3
060.06.0, vaa ;hasrataa kih yaar ne khe;nchaa sitam se haath,G3
060.06.1, ham ko ;harii.s-e la;z;zat-e aazaar dekh kar,G3
060.07.0, bik jaate hai;n ham aap mataa((-e su;xan ke saath,G3
060.07.1, lekin ((ayaar-e :tab((-e ;xariidaar dekh kar,G3
060.08.0, zunnaar baa;ndh sub;hah-e .sad-daanah to;r ;daal,G3
060.08.1, rahrau chale hai raah ko hamvaar dekh kar,G3
060.09.0, in aabilo;n se paa;nv ke ghabraa gayaa thaa mai;n,G3
060.09.1, jii ;xvush hu))aa hai raah ko pur-;xaar dekh kar,G3
060.10.0, kyaa bad-gumaa;n hai mujh se kih aa))iine me;n mire,G3
060.10.1, :tuu:tii kaa ((aks samjhe hai zangaar dekh kar,G3
060.11.0, girnii thii ham pah barq-e tajallii nah :tuur par,G3
060.11.1, dete hai;n baadah :zarf-e qada;h-;xvaar dekh kar,G3
060.12.0, sar pho;rnaa vuh ;gaalib-e shoriidah-;haal kaa,G3
060.12.1, yaad aa gayaa mujhe tirii diivaar dekh kar,G3
061.01.0, laraztaa hai miraa dil za;hmat-e mihr-e dara;xshaa;n par,G2
061.01.1, mai;n huu;n vuh qa:trah-e shabnam kih ho ;xaar-e bayaabaa;n par,G2
061.02.0, nah chho;rii ;ha.zrat-e yuusuf ne yaa;n bhii ;xaanah-aaraa))ii,G2
061.02.1, safedii diidah-e ya((quub kii phirtii hai zindaa;n par,G2
061.03.0, fanaa-ta((liim-e dars-e be-;xvudii huu;n us zamaane se,G2
061.03.1, kih majnuu;n laam alif likhtaa thaa diivaar-e dabistaa;n par,G2
061.04.0, faraa;gat kis qadar rahtii mujhe tashviish-e marham se,G2
061.04.1, baham gar .sul;h karte paarah'haa-e dil namak-daa;n par,G2
061.05.0, nahii;n iqliim-e ulfat me;n ko))ii :tuumaar-e naaz aisaa,G2
061.05.1, kih pusht-e chashm se jis ke nah hove muhr ((unvaa;n par,G2
061.06.0, mujhe ab dekh kar abr-e shafaq-aaluudah yaad aataa,G2
061.06.1, kih furqat me;n tirii aatish barastii thii gulistaa;n par,G2
061.07.0, bah juz parvaaz-e shauq-e naaz kyaa baaqii rahaa hogaa,G2
061.07.1, qiyaamat ik havaa-e tund hai ;xaak-e shahiidaa;n par,G2
061.08.0, nah la;r naa.si;h se ;gaalib kyaa hu))aa gar us ne shiddat kii,G2
061.08.1, hamaaraa bhii to aa;xir zor chaltaa hai garebaa;n par,G2
062.01.0, hai baskih har ik un ke ishaare me;n nishaa;n aur,G13
062.01.1, karte hai;n mu;habbat to guzartaa hai gumaa;n aur,G13
062.02.0, yaa rab vuh nah samjhe hai;n nah samjhe;nge mirii baat,G13
062.02.1, de aur dil un ko jo nah de mujh ko zabaa;n aur,G13
062.03.0, abruu se hai kyaa us nigah-e naaz ko paivand,G13
062.03.1, hai tiir muqarrar magar us kii hai kamaa;n aur,G13
062.04.0, tum shahr me;n ho to hame;n kyaa ;gam jab u;the;nge,G13
062.04.1, le aa))e;nge baazaar se jaa kar dil-o-jaa;n aur,G13
062.05.0, har-chand subuk-dast hu))e but-shikanii me;n,G13
062.05.1, ham hai;n to abhii raah me;n hai sang-e giraa;n aur,G13
062.06.0, hai ;xuun-e jigar josh me;n dil khol ke rotaa,G13
062.06.1, hote jo ka))ii diidah-e ;xuu;n-naabah-fishaa;n aur,G13
062.07.0, martaa huu;n us aavaaz pah har-chand sar u;r jaa))e,G13
062.07.1, jallaad ko lekin vuh kahe jaa))e;n kih haa;n aur,G13
062.08.0, logo;n ko hai ;xvurshiid-e jahaa;n-taab kaa dhokaa,G13
062.08.1, har roz dikhaataa huu;n mai;n ik daa;g-e nihaa;n aur,G13
062.09.0, letaa nah agar dil tumhe;n detaa ko))ii dam chain,G13
062.09.1, kartaa jo nah martaa ko))ii din aah-o-fi;gaa;n aur,G13
062.10.0, paate nahii;n jab raah to cha;rh jaate hai;n naale,G13
062.10.1, ruktii hai mirii :tab((a to hotii hai ravaa;n aur,G13
062.11.0, hai;n aur bhii dunyaa me;n su;xan-var bahut achchhe,G13
062.11.1, kahte hai;n kih ;gaalib kaa hai andaaz-e bayaa;n aur,G13
063.01.0, .safaa-e ;hairat-e aa))iinah hai saamaan-e zang aa;xir,G2
063.01.1, ta;gayyur aab-e barjaa-maa;ndah kaa paataa hai rang aa;xir,G2
063.02.0, nah kii saamaan-e ((aish-o-jaah ne tadbiir va;hshat kii,G2
063.02.1, hu))aa jaam-e zumurrud bhii mujhe daa;g-e palang aa;xir,G2
064.01.0, junuu;n kii dast-giirii kis se ho gar ho nah ((uryaanii,G2
064.01.1, garebaa;n chaak kaa ;haq ho gayaa hai merii gardan par,G2
064.02.0, bah rang-e kaa;ga;z-e aatish-zadah nairang-e betaabii,G2
064.02.1, hazaar aa))iinah dil baa;ndhe hai baal-e yak tapiidan par,G2
064.03.0, falak se ham ko ((aish-e raftah kaa kyaa kyaa taqaa.zaa hai,G2
064.03.1, mataa((-e burdah ko samjhe hu))e hai;n qar.z rahzan par,G2
064.04.0, ham aur vuh be-sabab ranj-aashnaa dushman kih rakhtaa hai,G2
064.04.1, shu((aa-e mihr se tuhmat nigah kii chashm-e rauzan par,G2
064.05.0, fanaa ko sau;np gar mushtaaq hai apnii ;haqiiqat kaa,G2
064.05.1, furo;g-e :taala((-e ;xaashaak hai mauquuf gul;xan par,G2
064.06.0, asad bismil hai kis andaaz kaa qaatil se kahtaa hai,G2
064.06.1, kih mashq-e naaz kar ;xuun-e do-((aalam merii gardan par,G2
064.07x.0, fusuun-e yak-dilii hai la;z;zat-e bedaad dushman par,G2
064.07x.1, kih vaj'h-e barq jyuu;n parvaanah baal-afshaa;n hai ;xirman par,G2
064.08x.0, takalluf ;xaar-;xaar-e iltimaas-e be-qaraarii hai,G2
064.08x.1, kih rishtah baa;ndhtaa hai pairahan angusht-e sozan par,G2
065.01.0, sitam-kash ma.sla;hat se huu;n kih ;xuubaa;n tujh pah ((aashiq hai;n,G2
065.01.1, takalluf bar-:taraf mil jaa))egaa tujh-saa raqiib aa;xir,G2
066.01.0, laazim thaa kih dekho miraa rastaa ko))ii din aur,G13
066.01.1, tanhaa gaye kyuu;n ab raho tanhaa ko))ii din aur,G13
066.02.0, mi;t jaa))egaa sar gar tiraa patthar nah ghisegaa,G13
066.02.1, huu;n dar pah tire naa.siyah-farsaa ko))ii din aur,G13
066.03.0, aaye ho kal aur aaj hii kahte ho kih jaa))uu;n,G13
066.03.1, maanaa kih hameshah nahii;n achchhaa ko))ii din aur,G13
066.04.0, jaate hu))e kahte ho qiyaamat ko mile;nge,G13
066.04.1, kyaa ;xuub qiyaamat kaa hai goyaa ko))ii din aur,G13
066.05.0, haa;n ay falak-e piir javaa;n thaa abhii ((aarif,G13
066.05.1, kyaa teraa biga;rtaa jo nah martaa ko))ii din aur,G13
066.06.0, tum maah-e shab-e chaar-duham the mire ghar ke,G13
066.06.1, phir kyuu;n nah rahaa ghar kaa vuh naqshaa ko))ii din aur,G13
066.07.0, tum kaun-se the aise khare daad-o-sitad ke,G13
066.07.1, kartaa malak-ul-maut taqaa.zaa ko))ii din aur,G13
066.08.0, mujh se tumhe;n nafrat sahii nayyar se la;raa))ii,G13
066.08.1, bachcho;n kaa bhii dekhaa nah tamaashaa ko))ii din aur,G13
066.09.0, guzrii nah bah har ;haal yih muddat ;xvush-o-naa-;xvush,G13
066.09.1, karnaa thaa javaa;n-marg guzaaraa ko))ii din aur,G13
066.10.0, naadaa;n ho jo kahte ho kih kyuu;n jiite hai;n ;gaalib,G13
066.10.1, qismat me;n hai marne kii tamannaa ko))ii din aur,G13
067.01.0, faari;g mujhe nah jaan kih maanind-e .sub;h-o-mihr,G3
067.01.1, hai daa;g-e ((ishq ziinat-e jeb-e kafan hanuuz,G3
067.02.0, hai naaz-e muflisaa;n zar-e az-dast-raftah par,G3
067.02.1, huu;n gul-farosh-e sho;xii-e daa;g-e kuhan hanuuz,G3
067.03.0, mai-;xaanah-e jigar me;n yahaa;n ;xaak bhii nahii;n,G3
067.03.1, ;xamyaazah khe;nche hai but-e be-daad-fan hanuuz,G3
067.04x.0, juu;n jaadah sar bah kuu-e tamannaa-e be-dilii,G3
067.04x.1, zanjiir-e paa hai rishtah-e ;hubb-ul-va:tan hanuuz,G3
068.01.0, ;hariif-e ma:tlab-e mushkil nahii;n fusuun-e niyaaz,G9
068.01.1, du((aa qabuul ho yaa rab kih ((umr-e ;xi.zr daraaz,G9
068.02.0, nah ho bah harzah bayaabaa;n-navard-e vahm-e vujuud,G9
068.02.1, hanuuz tere ta.savvur me;n hai nasheb-o-faraaz,G9
068.03.0, vi.saal jalvah tamaashaa hai par dimaa;g kahaa;n,G9
068.03.1, kih diije aa))inah-e inti:zaar ko pardaaz,G9
068.04.0, har ek ;zarrah-e ((aashiq hai aaftaab-parast,G9
068.04.1, ga))ii nah ;xaak hu))e par havaa-e jalvah-e naaz,G9
068.05.0, nah puuchh vus((at-e mai-;xaanah-e junuu;n ;gaalib,G9
068.05.1, jahaa;n yih kaasah-e garduu;n hai ek ;xaak-andaaz,G9
068.06x.0, fareb-e .sa((nat-e iijaad kaa tamaashaa dekh,G9
068.06x.1, nigaah ((aks-farosh-o-;xayaal aa))inah-saaz,G9
068.07x.0, z baskih jalvah-e .sayyaad ;hairat-aaraa hai,G9
068.07x.1, u;rii hai .saf;hah-e ;xaa:tir se .suurat-e parvaaz,G9
068.08x.0, hujuum-e fikr se dil mi;sl-e mauj larzaa;n hai,G9
068.08x.1, kih shiishah naazuk-o-.sahbaa hai aab-giinah-gudaaz,G9
068.09x.0, asad se tark-e vafaa kaa gumaa;n vuh ma((nii hai,G9
068.09x.1, kih khe;nchiye par-e :taa))ir se .suurat-e parvaaz,G9
069.01.0, vus((at-e sa((ii-e karam dekh kih sar-taa-sar-e ;xaak,G5
069.01.1, guzre hai aabilah-paa abr-e guhar-baar hanuuz,G5
069.02.0, yak-qalam kaa;ga;z-e aatish-zadah hai saf;hah-e dasht,G5
069.02.1, naqsh-e paa me;n hai tab-e garmii-e raftaar hanuuz,G5
070.01.0, kyuu;nkar us but se rakhuu;n jaan ((aziiz,G11
070.01.1, kyaa nahii;n hai mujhe iimaan ((aziiz,G11
070.02.0, dil se niklaa pah nah niklaa dil se,G11
070.02.1, hai tire tiir kaa paikaan ((aziiz,G11
070.03.0, taab laa))e hii banegii ;gaalib,G11
070.03.1, vaaqi((ah sa;xt hai aur jaan ((aziiz,G11
071.01.0, nah gul-e na;gmah huu;n nah pardah-e saaz,G8
071.01.1, mai;n huu;n apnii shikast kii aavaaz,G8
071.02.0, tuu aur aaraa))ish-e ;xam-e kaakul,G8
071.02.1, mai;n aur andeshah'haa-e duur-daraaz,G8
071.03.0, laaf-e tamkii;n fareb-e saadah-dilii,G8
071.03.1, ham hai;n aur raaz'haa-e siinah-gudaaz,G8
071.04.0, huu;n giriftaar-e ulfat-e .sayyaad,G8
071.04.1, varnah baaqii hai :taaqat-e parvaaz,G8
071.05.0, vuh bhii din ho kih us sitam-gar se,G8
071.05.1, naaz khe;nchuu;n bajaa-e ;hasrat-e naaz,G8
071.06.0, nahii;n dil me;n mire vuh qa:trah-e ;xuu;n,G8
071.06.1, jis se mizhgaa;n hu))ii nah ho gul-baaz,G8
071.07.0, ay tiraa ;gamzah yak-qalam angez,G8
071.07.1, ay tiraa :zulm sar bah sar andaaz,G8
071.08.0, tuu hu))aa jalvah-gar mubaarak ho,G8
071.08.1, rezish-e sijdah-e jabiin-e niyaaz,G8
071.09.0, mujh ko puuchhaa to kuchh ;ga.zab nah hu))aa,G8
071.09.1, mai;n ;gariib aur tuu ;gariib-navaaz,G8
071.10.0, asad-ul-l;aah ;xaa;n tamaam hu))aa,G8
071.10.1, ay dare;gaa vuh rind-e shaahid-baaz,G8
072.01.0, muzhdah ay ;zauq-e asiirii kih na:zar aataa hai,G5
072.01.1, daam-e ;xaalii qafas-e mur;g-e giriftaar ke paas,G5
072.02.0, jigar-e tishnah-e aazaar tasallii nah hu))aa,G5
072.02.1, juu-e ;xuu;n ham ne bahaa))ii bun-e har ;xaar ke paas,G5
072.03.0, mu;nd ga))ii;n kholte hii kholte aa;nkhe;n hay hay,G5
072.03.1, ;xuub vaqt aaye tum is ((aashiq-e biimaar ke paas,G5
072.04.0, mai;n bhii ruk ruk ke nah martaa jo zabaa;n ke badle,G5
072.04.1, dashnah ik tez-saa hotaa mire ;gam-;xvaar ke paas,G5
072.05.0, dahan-e sher me;n jaa bai;thiye lekin ay dil,G5
072.05.1, nah kha;re huujiye ;xuubaan-e dil-aazaar ke paas,G5
072.06.0, dekh kar tujh ko chaman baskih numuu kartaa hai,G5
072.06.1, ;xvud bah ;xvud pahu;nche hai gul goshah-e dastaar ke paas,G5
072.07.0, mar gayaa pho;r ke sar ;gaalib-e va;hshii hai hai,G5
072.07.1, bai;thnaa us kaa vuh aa kar tirii diivaar ke paas,G5
073.01.0, nah leve gar ;xas-e jauhar :taraavat sabzah-e ;xa:t se,G2
073.01.1, lagaave ;xaanah-e aa))iinah me;n ruu-e nigaar aatish,G2
073.02.0, furo;g-e ;husn se hotii hai ;hall-e mushkil-e ((aashiq,G2
073.02.1, nah nikle sham((a ke paa se nikaale gar nah ;xaar aatish,G2
074.01.0, jaadah-e rah ;xvur ko vaqt-e shaam hai taar-e shu((aa((,G1
074.01.1, char;x vaa kartaa hai maah-e nau se aa;gosh-e vidaa((,G1
075.01.0, ru;x-e nigaar se hai soz-e jaavidaanii-e sham((a,G9
075.01.1, hu))ii hai aatish-e gul aab-e zindagaanii-e sham((a,G9
075.02.0, zabaan-e ahl-e zabaa;n me;n hai marg ;xaamoshii,G9
075.02.1, yih baat bazm me;n raushan hu))ii zabaanii-e sham((a,G9
075.03.0, kare hai .sirf bah ((iimaa-e shu((lah qi.s.sah tamaam,G9
075.03.1, bah :tarz-e ahl-e fanaa hai fasaanah-;xvaanii-e sham((a,G9
075.04.0, ;gam us ko ;hasrat-e parvaanah kaa hai ay shu((le,G9
075.04.1, tire larazne se :zaahir hai naa-tavaanii-e sham((a,G9
075.05.0, tire ;xayaal se ruu;h ihtizaaz kartii hai,G9
075.05.1, bah jalvah-rezii-e baad-o-bah par-fishaanii-e sham((a,G9
075.06.0, nashaa:t-e daa;g-e ;gam-e ((ishq kii bahaar nah puuchh,G9
075.06.1, shiguftagii hai shahiid-e gul-e ;xizaanii-e sham((a,G9
075.07.0, jale hai dekh ke baaliin-e yaar par mujh ko,G9
075.07.1, nah kyuu;n ho dil pah mire daa;g-e bad-gumaanii-e sham((a,G9
076.01.0, biim-e raqiib se nahii;n karte vidaa((-e hosh,G3
076.01.1, majbuur yaa;n talak hu))e ay i;xtiyaar ;haif,G3
076.02.0, jaltaa hai dil kih kyuu;n nah ham ik baar jal ga))e,G3
076.02.1, ay naa-tamaamii-e nafas-e shu((lah-baar ;haif,G3
077.01.0, za;xm par chhi;rke;n kahaa;n :tiflaan-e be-parvaa namak,G1
077.01.1, kyaa mazah hotaa agar patthar me;n bhii hotaa namak,G1
077.02.0, gard-e raah-e yaar hai saamaan-e naaz-e za;xm-e dil,G1
077.02.1, varnah hotaa hai jahaa;n me;n kis qadar paidaa namak,G1
077.03.0, mujh ko arzaanii rahe tujh ko mubaarak huujiyo,G1
077.03.1, naalah-e bulbul kaa dard aur ;xandah-e gul kaa namak,G1
077.04.0, shor-e jaulaa;n thaa kinaar-e ba;hr par kis kaa kih aaj,G1
077.04.1, gard-e saa;hil hai bah za;xm-e maujah-e daryaa namak,G1
077.05.0, daad detaa hai mire za;xm-e jigar kii vaah vaah,G1
077.05.1, yaad kartaa hai mujhe dekhe hai vuh jis jaa namak,G1
077.06.0, chho;r kar jaanaa tan-e majruu;h-e ((aashiq ;haif hai,G1
077.06.1, dil :talab kartaa hai za;xm aur maa;nge hai;n a((.zaa namak,G1
077.07.0, ;gair kii minnat nah khe;nchuu;ngaa pa))-e taufiir-e dard,G1
077.07.1, za;xm mi;sl-e ;xandah-e qaatil hai sar-taa-paa namak,G1
077.08.0, yaad hai;n ;gaalib tujhe vuh din kih vajd-e ;zauq me;n,G1
077.08.1, za;xm se girtaa to mai;n palko;n se chuntaa thaa namak,G1
078.01.0, aah ko chaahiye ik ((umr a;sar hote tak,G5
078.01.1, kaun jiitaa hai tirii zulf ke sar hote tak,G5
078.02.0, daam-e har mauj me;n hai ;halqah-e .sad kaam-e nihang,G5
078.02.1, dekhe;n kyaa guzre hai qa:tre pah guhar hote tak,G5
078.03.0, ((aashiqii .sabr-:talab aur tamannaa betaab,G5
078.03.1, dil kaa kyaa rang karuu;n ;xuun-e jigar hote tak,G5
078.04.0, ham ne maanaa kih ta;gaaful nah karoge lekin,G5
078.04.1, ;xaak ho jaa))e;nge ham tum ko ;xabar hote tak,G5
078.05.0, partav-e ;xvur se hai shabnam ko fanaa kii ta((liim,G5
078.05.1, mai;n bhii huu;n ek ((inaayat kii na:zar hote tak,G5
078.06.0, yak na:zar besh nahii;n fur.sat-e hastii ;gaafil,G5
078.06.1, garmii-e bazm hai ik raq.s-e sharar hote tak,G5
078.07.0, ;gam-e hastii kaa asad kis se ho juz marg ((ilaaj,G5
078.07.1, sham((a har rang me;n jaltii hai sa;har hote tak,G5
079.01.0, gar tujh ko hai yaqiin-e ijaabat du((aa nah maa;ng,G3
079.01.1, ya((nii ba;gair-e yak dil-e be-mudda((aa nah maa;ng,G3
079.02.0, aataa hai daa;g-e ;hasrat-e dil kaa shumaar yaad,G3
079.02.1, mujh se mire gunah kaa ;hisaab ay ;xudaa nah maa;ng,G3
079.03x.0, ay aarzuu shahiid-e vafaa ;xuu;n-bahaa nah maa;ng,G3
079.03x.1, juz bahr-e dast-o-baazuu-e qaatil du((aa nah maa;ng,G3
079.04x.0, bar-ham hai bazm-e ;gunchah bah yak junbish-e nashaa:t,G3
079.04x.1, kaashaanah baskih tang hai ;gaafil havaa nah maa;ng,G3
079.05x.0, mai;n duur gard-e ((ar.z-e rusuum-e niyaaz huu;n,G3
079.05x.1, dushman samajh vale nigah-e aashnaa nah maa;ng,G3
079.06x.0, yak-ba;xt auj na;zr-e subuk-baarii-e asad,G3
079.06x.1, sar par vabaal-e saayah-e baal-e humaa nah maa;ng,G3
080.01.0, hai kis qadar halaak-e fareb-e vafaa-e gul,G3
080.01.1, bulbul ke kaar-o-baar pah hai;n ;xandah'haa-e gul,G3
080.02.0, aazaadii-e nasiim mubaarak kih har :taraf,G3
080.02.1, ;tuu;te pa;re hai;n ;halqah-e daam-e havaa-e gul,G3
080.03.0, jo thaa so mauj-e rang ke dhoke me;n mar gayaa,G3
080.03.1, ay vaa))e naalah-e lab-e ;xuunii;n-navaa-e gul,G3
080.04.0, ;xvush-;haal us ;hariif-e siyah-mast kaa kih jo,G3
080.04.1, rakhtaa ho mi;sl-e saayah-e gul sar bah paa-e gul,G3
080.05.0, iijaad kartii hai use tere liye bahaar,G3
080.05.1, meraa raqiib hai nafas-e ((i:tr-saa-e gul,G3
080.06.0, sharmindah rakhte hai;n mujhe baad-e bahaar se,G3
080.06.1, miinaa-e be-sharaab-o-dil-e be-havaa-e gul,G3
080.07.0, sa:tvat se tere jalvah-e ;husn-e ;gayuur kii,G3
080.07.1, ;xuu;n hai mirii nigaah me;n rang-e adaa-e gul,G3
080.08.0, tere hii jalve kaa hai yih dhokaa kih aaj tak,G3
080.08.1, be-i;xtiyaar dau;re hai gul dar qafaa-e gul,G3
080.09.0, ;gaalib mujhe hai us se ham-aa;goshii aarzuu,G3
080.09.1, jis kaa ;xayaal hai gul-e jeb-e qabaa-e gul,G3
081.01.0, ;gam nahii;n hotaa hai aazaado;n ko besh az yak nafas,G1
081.01.1, barq se karte hai;n raushan sham((-e maatam-;xaanah ham,G1
081.02.0, ma;hfile;n bar-ham kare hai ganjifah-baaz-e ;xayaal,G1
081.02.1, hai;n varaq-gardaanii-e nairang-e yak but-;xaanah ham,G1
081.03.0, baa-vujuud-e yak jahaa;n hangaamah paidaa))ii nahii;n,G1
081.03.1, hai;n chiraa;gaan-e shabistaan-e dil-e parvaanah ham,G1
081.04.0, .zu((f se hai ne qanaa((at se yih tark-e just-juu,G1
081.04.1, hai;n vabaal-e takyah-gaah-e himmat-e mardaanah ham,G1
